,gtfs_stop_id,gtfs_route_id,gtfs_ZDEr_ID_REF_A,gtfs_dest_name,gtfs_stop_name,osm_stop_id,gtfs_agency_name,osm_osm:ref:FR:STIF:ExternalCode_Line,osm_osm:ref:FR:STIF,osm_destination,osm_name
3260,StopPoint:40:67,059440038:38,9052,La Taillette,Colucci Gandhi,StopPoint:Node:1864506171,STIVO,059440038:38,9052,La Taillette,Colucci-Gandhi
3261,StopPoint:40:68,059440038:38,5515,La Taillette,Grande Rue,StopPoint:Node:307783596,STIVO,059440038:38,5515,La Taillette,Grande Rue
3262,StopPoint:40:69,059440038:38,9035,La Taillette,Le Montrouge,StopPoint:Node:1629882361,STIVO,059440038:38,9035,La Taillette,Le Montrouge
3263,StopPoint:40:70,059440038:38,9036,La Taillette,Saint Martin,StopPoint:Node:1864506178,STIVO,059440038:38,9036,La Taillette,Saint-Martin
3264,StopPoint:40:71,059440038:38,9037,La Taillette,La Jachère,StopPoint:Node:1864512879,STIVO,059440038:38,9037,La Taillette,La Jachère
3265,StopPoint:40:72,059440038:38,9038,La Taillette,Les Gros Saules,StopPoint:Node:1864533819,STIVO,059440038:38,9038,La Taillette,Les Gros Saules
3266,StopPoint:40:73,059440038:38,9039,La Taillette,Pasteur,StopPoint:Node:1864533828,STIVO,059440038:38,9039,La Taillette,Pasteur
3267,StopPoint:40:74,059440038:38,9040,La Taillette,Bas-Rucourt,StopPoint:Node:1864533832,STIVO,059440038:38,9040,La Taillette,Bas-Rucourt
3268,StopPoint:40:75,059440038:38,9041,La Taillette,Haut-Rucourt,StopPoint:Node:1864533840,STIVO,059440038:38,9041,La Taillette,Haut-Rucourt
3269,StopPoint:40:76,059440038:38,9042,La Taillette,Rangée,StopPoint:Node:307698922,STIVO,059440038:38,9042,La Taillette,Rangée
3270,StopPoint:40:77,059440038:38,9043,La Taillette,Grande Pièce,StopPoint:Node:307703609,STIVO,059440038:38,9043,La Taillette,Grande Pièce
3271,StopPoint:40:78,059440038:38,9044,La Taillette,La Taillette,StopPoint:Node:307703865,STIVO,059440038:38,9044,La Taillette,La Taillette
3274,StopPoint:40:78,059440038:38,9044,Préfecture RER,La Taillette,StopPoint:Node:307703865,STIVO,059440038:38,9044,Préfecture RER,La Taillette
3277,StopPoint:40:79,059440038:38,8953,Le Port,Lozier,StopPoint:Node:1866033588,STIVO,059440038:38,8953,Le Port,Lozier
3280,StopPoint:40:79,059440038:38,8953,Préfecture RER,Lozier,StopPoint:Node:1866033588,STIVO,059440038:38,8953,Préfecture RER,Lozier
3281,StopPoint:40:80,059440038:38,8954,Le Port,Le Grand Hunier,StopPoint:Node:1596018873,STIVO,059440038:38,8954,Le Port,Le Grand Hunier
3284,StopPoint:40:80,059440038:38,8954,Préfecture RER,Le Grand Hunier,StopPoint:Node:1596018873,STIVO,059440038:38,8954,Préfecture RER,Le Grand Hunier
3286,StopPoint:40:81,059440038:38,8936,Le Port,Le Port,StopPoint:Node:1866033585,STIVO,059440038:38,8936,Le Port,Le Port
3288,StopPoint:40:81,059440038:38,8936,Préfecture RER,Le Port,StopPoint:Node:1866033585,STIVO,059440038:38,8936,Préfecture RER,Le Port
3290,StopPoint:40:81,059440038:38,8936,Préfecture RER,Le Port,StopPoint:Node:1866033585,STIVO,059440038:38,8936,Préfecture RER,Le Port
3291,StopPoint:40:82,059440038:38,9024,Préfecture RER,Grande Pièce,StopPoint:Node:1866097851,STIVO,059440038:38,9024,Préfecture RER,Grande Pièce
3293,StopPoint:40:83,059440038:38,9025,Préfecture RER,Rangée,StopPoint:Node:304798765,STIVO,059440038:38,9025,Préfecture RER,Rangée
3295,StopPoint:40:84,059440038:38,9026,Préfecture RER,Haut-Rucourt,StopPoint:Node:1864533836,STIVO,059440038:38,9026,Préfecture RER,Haut-Rucourt
3297,StopPoint:40:85,059440038:38,9027,Préfecture RER,Bas-Rucourt,StopPoint:Node:1866096034,STIVO,059440038:38,9027,Préfecture RER,Bas-Rucourt
3299,StopPoint:40:86,059440038:38,9028,Préfecture RER,Pasteur,StopPoint:Node:1864533823,STIVO,059440038:38,9028,Préfecture RER,Pasteur
3301,StopPoint:40:87,059440038:38,9029,Préfecture RER,Les Gros Saules,StopPoint:Node:1865570173,STIVO,059440038:38,9029,Préfecture RER,Les Gros Saules
3303,StopPoint:40:88,059440038:38,9030,Préfecture RER,La Jachère,StopPoint:Node:1864512878,STIVO,059440038:38,9030,Préfecture RER,La Jachère
3305,StopPoint:40:89,059440038:38,9031,Préfecture RER,Saint Martin,StopPoint:Node:1864506179,STIVO,059440038:38,9031,Préfecture RER,Saint-Martin
3307,StopPoint:40:90,059440038:38,9032,Préfecture RER,Le Montrouge,StopPoint:Node:307783465,STIVO,059440038:38,9032,Préfecture RER,Le Montrouge
3309,StopPoint:40:91,059440038:38,9033,Préfecture RER,Grande Rue,StopPoint:Node:1865626632,STIVO,059440038:38,9033,Préfecture RER,Grande Rue
3311,StopPoint:40:92,059440038:38,9051,Préfecture RER,Colucci Gandhi,StopPoint:Node:1864506175,STIVO,059440038:38,9051,Préfecture RER,Colucci-Gandhi
3313,StopPoint:40:93,059440038:38,5504,Préfecture RER,La Croix Lieu,StopPoint:Node:307714403,STIVO,059440038:38,5504,Préfecture RER,La Croix-Lieu
3315,StopPoint:40:94,059440038:38,9096,Préfecture RER,Maison Vallerand,StopPoint:Node:1866078476,STIVO,059440038:38,9096,Préfecture RER,Maison Vallerand
3316,StopPoint:40:95,059440038:38,9097,Préfecture RER,Gency,StopPoint:Node:1864444100,STIVO,059440038:38,9097,Préfecture RER,Gency
3317,StopPoint:40:96,059440038:38,9098,Préfecture RER,Menandon,StopPoint:Node:1866061347,STIVO,059440038:38,9098,Préfecture RER,Menandon
3318,StopPoint:40:97,059440038:38,9099,Préfecture RER,Place de la Libération,StopPoint:Node:1866061346,STIVO,059440038:38,9099,Préfecture RER,Place de la Libération
3319,StopPoint:40:99,059440038:38,8937,Préfecture RER,Paradis,StopPoint:Node:1866033590,STIVO,059440038:38,8937,Préfecture RER,Paradis
3320,StopPoint:40:99,059440038:38,8937,Préfecture RER,Paradis,StopPoint:Node:1866033590,STIVO,059440038:38,8937,Préfecture RER,Paradis
3321,StopPoint:40:102,059440039:39,8976,Croix du Jubilé,St Christ. RER,StopPoint:Node:5403025103,STIVO,059440039:39,8976,Croix du Jubilé,Cergy Saint-Christophe
3323,StopPoint:40:103,059440039:39,8977,Croix du Jubilé,La Constellation,StopPoint:Node:1867202368,STIVO,059440039:39,8977,Croix du Jubilé,La Constellation
3325,StopPoint:40:104,059440039:39,8978,Croix du Jubilé,Chemin du Soleil,StopPoint:Node:1224713677,STIVO,059440039:39,8978,Croix du Jubilé,Chemin du Soleil
3327,StopPoint:40:105,059440039:39,8979,Croix du Jubilé,Le Bontemps,StopPoint:Node:1224714366,STIVO,059440039:39,8979,Croix du Jubilé,Le Bontemps
3329,StopPoint:40:106,059440039:39,8980,Croix du Jubilé,Le Hazay,StopPoint:Node:1865603275,STIVO,059440039:39,8980,Croix du Jubilé,Le Hazay
3331,StopPoint:40:107,059440039:39,416731,Croix du Jubilé,Les Explorateurs,StopPoint:Node:1865597871,STIVO,059440039:39,416731,Croix du Jubilé,Les Explorateurs
3333,StopPoint:40:108,059440039:39,8982,Croix du Jubilé,Les Grès,StopPoint:Node:1224713979,STIVO,059440039:39,8982,Croix du Jubilé,Les Grès
3335,StopPoint:40:109,059440039:39,8965,Croix du Jubilé,Cergy Le Ht RER,StopPoint:Node:2458082812,STIVO,059440039:39,8965,Croix du Jubilé,Cergy-le-Haut
3336,StopPoint:40:110,059440039:39,8966,Croix du Jubilé,Rd Pt du Miroir,StopPoint:Node:1224713427,STIVO,059440039:39,8966,Croix du Jubilé,Rond-Point du Miroir
3337,StopPoint:40:111,059440039:39,8967,Croix du Jubilé,Les Coudraies,StopPoint:Node:1224713887,STIVO,059440039:39,8967,Croix du Jubilé,Les Coudraies
3338,StopPoint:40:112,059440039:39,8968,Croix du Jubilé,Place C. Girard,StopPoint:Node:1865578400,STIVO,059440039:39,8968,Croix du Jubilé,Place Claire Girard
3339,StopPoint:40:113,059440039:39,8969,Croix du Jubilé,SQ. du 19 mars,StopPoint:Node:1865626633,STIVO,059440039:39,8969,Croix du Jubilé,Square du 19 Mars 1962
3340,StopPoint:40:114,059440039:39,8970,Croix du Jubilé,Croix du Jubilé,StopPoint:Node:1865567610,STIVO,059440039:39,8970,Croix du Jubilé,Croix du Jubilé
3345,StopPoint:40:114,059440039:39,8970,St Christ. RER,Croix du Jubilé,StopPoint:Node:1865567610,STIVO,059440039:39,8970,St Christ. RER,Croix du Jubilé
3346,StopPoint:40:115,059440039:39,8944,St Christ. RER,Le Bontemps,StopPoint:Node:1865606338,STIVO,059440039:39,8944,St Christ. RER,Le Bontemps
3348,StopPoint:40:116,059440039:39,8973,St Christ. RER,Place C. Girard,StopPoint:Node:1865578401,STIVO,059440039:39,8973,St Christ. RER,Place Claire Girard
3350,StopPoint:40:117,059440039:39,8974,St Christ. RER,Les Coudraies,StopPoint:Node:1224713975,STIVO,059440039:39,8974,St Christ. RER,Les Coudraies
3352,StopPoint:40:118,059440039:39,8975,St Christ. RER,Rd Pt du Miroir,StopPoint:Node:1865589953,STIVO,059440039:39,8975,St Christ. RER,Rond-Point du Miroir
3353,StopPoint:40:119,059440039:39,8940,St Christ. RER,Cergy Le Ht RER,StopPoint:Node:441168023,STIVO,059440039:39,8940,St Christ. RER,Cergy-le-Haut
3354,StopPoint:40:120,059440039:39,8941,St Christ. RER,Les Grès,StopPoint:Node:1224714429,STIVO,059440039:39,8941,St Christ. RER,Les Grès
3355,StopPoint:40:121,059440039:39,413573,St Christ. RER,Les Explorateurs,StopPoint:Node:1221181781,STIVO,059440039:39,413573,St Christ. RER,Les Explorateurs
3356,StopPoint:40:122,059440039:39,8943,St Christ. RER,Le Hazay,StopPoint:Node:1865603274,STIVO,059440039:39,8943,St Christ. RER,Le Hazay
3357,StopPoint:40:123,059440039:39,8945,St Christ. RER,Chemin du Soleil,StopPoint:Node:1865606336,STIVO,059440039:39,8945,St Christ. RER,Chemin du Soleil
3358,StopPoint:40:124,059440039:39,8946,St Christ. RER,La Constellation,StopPoint:Node:1224714288,STIVO,059440039:39,8946,St Christ. RER,Constellation
3360,StopPoint:40:20,059440039:39,9578,St Christ. RER,Fief à Cavan,StopPoint:Node:1864378071,STIVO,059440039:39,9578,St Christ. RER,Fief à Caven
3361,StopPoint:40:38,059440039:39,9609,Croix du Jubilé,Fief à Cavan,StopPoint:Node:1864364272,STIVO,059440039:39,9609,Croix du Jubilé,Fief à Caven
3362,StopPoint:40:70,059440039:39,9036,Croix du Jubilé,Saint Martin,StopPoint:Node:1864506178,STIVO,059440039:39,9036,Croix du Jubilé,Saint-Martin
3363,StopPoint:40:71,059440039:39,9037,Croix du Jubilé,La Jachère,StopPoint:Node:1864512879,STIVO,059440039:39,9037,Croix du Jubilé,La Jachère
3364,StopPoint:40:72,059440039:39,9038,Croix du Jubilé,Les Gros Saules,StopPoint:Node:1864533819,STIVO,059440039:39,9038,Croix du Jubilé,Les Gros Saules
3366,StopPoint:40:86,059440039:39,9028,St Christ. RER,Pasteur,StopPoint:Node:1864533823,STIVO,059440039:39,9028,St Christ. RER,Pasteur
3368,StopPoint:40:87,059440039:39,9029,St Christ. RER,Les Gros Saules,StopPoint:Node:1865570173,STIVO,059440039:39,9029,St Christ. RER,Les Gros Saules
3370,StopPoint:40:88,059440039:39,9030,St Christ. RER,La Jachère,StopPoint:Node:1864512878,STIVO,059440039:39,9030,St Christ. RER,La Jachère
3372,StopPoint:40:89,059440039:39,9031,St Christ. RER,Saint Martin,StopPoint:Node:1864506179,STIVO,059440039:39,9031,St Christ. RER,Saint-Martin
3373,StopPoint:40:130,059440040:40,8917,La Siaule,St Christ. RER,StopPoint:Node:4901138414,STIVO,059440040:40,8917,La Siaule,Cergy Saint-Christophe
3376,StopPoint:40:131,059440040:40,8918,La Siaule,Mondetour,StopPoint:Node:5008101016,STIVO,059440040:40,8918,La Siaule,Mondétour
3379,StopPoint:40:132,059440040:40,417110,La Siaule,Lycée St Christ.,StopPoint:Node:1224713916,STIVO,059440040:40,417110,La Siaule,Lycée Saint-Christophe
3382,StopPoint:40:133,059440040:40,8920,La Siaule,Av. du Terroir,StopPoint:Node:1219046296,STIVO,059440040:40,8920,La Siaule,Avenue du Terroir
3384,StopPoint:40:134,059440040:40,8719,La Siaule,Rd Pt du Golf,StopPoint:Node:307715696,STIVO,059440040:40,8719,La Siaule,Rond-Point du Golf
3385,StopPoint:40:135,059440040:40,8922,La Siaule,Boris Vian,StopPoint:Node:307715264,STIVO,059440040:40,8922,La Siaule,Boris Vian
3386,StopPoint:40:136,059440040:40,8923,La Siaule,Auguste Blanqui,StopPoint:Node:1865690619,STIVO,059440040:40,8923,La Siaule,Auguste Blanqui
3387,StopPoint:40:137,059440040:40,9053,La Siaule,Le Boulingrin,StopPoint:Node:1865703311,STIVO,059440040:40,9053,La Siaule,Le Boulingrin
3388,StopPoint:40:139,059440040:40,9055,La Siaule,La Marnière,StopPoint:Node:1865703302,STIVO,059440040:40,9055,La Siaule,La Marnière
3389,StopPoint:40:140,059440040:40,9056,La Siaule,Mendès France,StopPoint:Node:619157596,STIVO,059440040:40,9056,La Siaule,Mendès France
3390,StopPoint:40:141,059440040:40,9057,La Siaule,Georges Brassens,StopPoint:Node:1865703294,STIVO,059440040:40,9057,La Siaule,Georges Brassens
3391,StopPoint:40:142,059440040:40,8924,La Siaule,Les Valanchards,StopPoint:Node:1521140580,STIVO,059440040:40,8924,La Siaule,Les Valanchards
3392,StopPoint:40:143,059440040:40,8926,La Siaule,La Siaule,StopPoint:Node:1521337288,STIVO,059440040:40,8926,La Siaule,La Siaule
3395,StopPoint:40:143,059440040:40,8926,St Christ. RER,La Siaule,StopPoint:Node:1521337288,STIVO,059440040:40,8926,St Christ. RER,La Siaule
3398,StopPoint:40:144,059440040:40,8934,La Siaule,Parc St Christ.,StopPoint:Node:5008101011,STIVO,059440040:40,8934,La Siaule,Parc Saint-Christophe
3401,StopPoint:40:145,059440040:40,9045,St Christ. RER,Les Valanchards,StopPoint:Node:1521140750,STIVO,059440040:40,9045,St Christ. RER,Les Valanchards
3403,StopPoint:40:146,059440040:40,9046,St Christ. RER,Georges Brassens,StopPoint:Node:1865703299,STIVO,059440040:40,9046,St Christ. RER,Georges Brassens
3405,StopPoint:40:147,059440040:40,9047,St Christ. RER,Mendès France,StopPoint:Node:624803888,STIVO,059440040:40,9047,St Christ. RER,Mendes France
3407,StopPoint:40:148,059440040:40,9048,St Christ. RER,La Marnière,StopPoint:Node:1865703306,STIVO,059440040:40,9048,St Christ. RER,La Marnière
3409,StopPoint:40:149,059440040:40,9049,St Christ. RER,Simone Signoret,StopPoint:Node:1865703319,STIVO,059440040:40,9049,St Christ. RER,Simone Signoret
3411,StopPoint:40:150,059440040:40,9050,St Christ. RER,Le Boulingrin,StopPoint:Node:1865703313,STIVO,059440040:40,9050,St Christ. RER,Le Boulingrin
3413,StopPoint:40:151,059440040:40,8927,St Christ. RER,Auguste Blanqui,StopPoint:Node:1865690620,STIVO,059440040:40,8927,St Christ. RER,Auguste Blanqui
3415,StopPoint:40:152,059440040:40,8928,St Christ. RER,Boris Vian,StopPoint:Node:307715070,STIVO,059440040:40,8928,St Christ. RER,Boris Vian
3417,StopPoint:40:153,059440040:40,8910,St Christ. RER,Av. du Terroir,StopPoint:Node:1219046309,STIVO,059440040:40,8910,St Christ. RER,Avenue du Terroir
3418,StopPoint:40:154,059440040:40,8870,St Christ. RER,Lycée St Christ.,StopPoint:Node:1224714529,STIVO,059440040:40,8870,St Christ. RER,Lycée Saint-Christophe
3419,StopPoint:40:155,059440040:40,8871,St Christ. RER,Mondetour,StopPoint:Node:5009813221,STIVO,059440040:40,8871,St Christ. RER,Mondétour
3420,StopPoint:40:156,059440040:40,8869,St Christ. RER,Parc St Christ.,StopPoint:Node:5009813225,STIVO,059440040:40,8869,St Christ. RER,Parc Saint-Christophe
3421,StopPoint:40:30,059440040:40,9603,La Siaule,Rd pt du Tilleul,StopPoint:Node:527360369,STIVO,059440040:40,9603,La Siaule,Rond-Point du Tilleul
3424,StopPoint:40:31,059440040:40,9604,La Siaule,Rd Pt du Cèdre,StopPoint:Node:307710366,STIVO,059440040:40,9604,La Siaule,Rond-Point du Cèdre
3426,StopPoint:40:32,059440040:40,9605,La Siaule,Av de l'Embellie,StopPoint:Node:1224713802,STIVO,059440040:40,9605,La Siaule,Avenue de l'Embellie
3428,StopPoint:40:33,059440040:40,9606,La Siaule,Rd Pt du Chêne,StopPoint:Node:1864384051,STIVO,059440040:40,9606,La Siaule,Rond-Point du Chêne
3430,StopPoint:40:35,059440040:40,8662,St Christ. RER,Rd Pt du Golf,StopPoint:Node:307715452,STIVO,059440040:40,8662,St Christ. RER,Rond-Point du Golf
3432,StopPoint:40:36,059440040:40,8663,St Christ. RER,L'Orangerie,StopPoint:Node:307715852,STIVO,059440040:40,8663,St Christ. RER,L'Orangerie
3434,StopPoint:40:37,059440040:40,8921,La Siaule,Cergy Le Ht RER,StopPoint:Node:1417482483,STIVO,059440040:40,8921,La Siaule,Cergy-le-Haut
3435,StopPoint:40:40,059440040:40,9579,St Christ. RER,Cergy Le Ht RER,StopPoint:Node:2458082813,STIVO,059440040:40,9579,St Christ. RER,Cergy-le-Haut
3436,StopPoint:40:41,059440040:40,8718,La Siaule,L'Orangerie,StopPoint:Node:304815760,STIVO,059440040:40,8718,La Siaule,L'Orangerie
3437,StopPoint:40:43,059440040:40,9584,St Christ. RER,Rd Pt du Chêne,StopPoint:Node:1800525101,STIVO,059440040:40,9584,St Christ. RER,Rond-Point du Chêne
3438,StopPoint:40:44,059440040:40,9585,St Christ. RER,Av de l'Embellie,StopPoint:Node:1224714460,STIVO,059440040:40,9585,St Christ. RER,Avenue de l'Embellie
3439,StopPoint:40:45,059440040:40,9586,St Christ. RER,Rd Pt du Cèdre,StopPoint:Node:1864331439,STIVO,059440040:40,9586,St Christ. RER,Rond-Point du Cèdre
3440,StopPoint:40:46,059440040:40,9587,St Christ. RER,Rd pt du Tilleul,StopPoint:Node:1864390916,STIVO,059440040:40,9587,St Christ. RER,Rond-Point du Tilleul
3442,StopPoint:40:157,059440042:42,8929,Les Beurriers,Préfecture RER,StopPoint:Node:2192574953,STIVO,059440042:42,8929,Les Beurriers,Cergy Préfecture
3444,StopPoint:40:158,059440042:42,10372,Les Beurriers,Marcouville,StopPoint:Node:553035288,STIVO,059440042:42,10372,Les Beurriers,Marcouville
3446,StopPoint:40:159,059440042:42,8617,Les Beurriers,Croix St Siméon,StopPoint:Node:1864108254,STIVO,059440042:42,8617,Les Beurriers,Croix Saint-Siméon
3448,StopPoint:40:160,059440042:42,8625,Les Beurriers,Normandie,StopPoint:Node:4934068992,STIVO,059440042:42,8625,Les Beurriers,Normandie
3450,StopPoint:40:161,059440042:42,8930,Les Beurriers,Place de la Paix,StopPoint:Node:551649058,STIVO,059440042:42,8930,Les Beurriers,Place de la Paix
3452,StopPoint:40:162,059440042:42,8694,Les Beurriers,Boblingen,StopPoint:Node:1865926222,STIVO,059440042:42,8694,Les Beurriers,Boblingen
3454,StopPoint:40:163,059440042:42,8687,Les Beurriers,Alsace Bretagne,StopPoint:Node:1864119190,STIVO,059440042:42,8687,Les Beurriers,Alsace-Bretagne
3457,StopPoint:40:164,059440042:42,8688,Les Beurriers,Hôpital R. Dubos,StopPoint:Node:1864119191,STIVO,059440042:42,8688,Les Beurriers,Hôpital R. Dubos
3460,StopPoint:40:164,059440042:42,8688,Préfecture RER,Hôpital R. Dubos,StopPoint:Node:1864119191,STIVO,059440042:42,8688,Préfecture RER,Hôpital R. Dubos
3461,StopPoint:40:165,059440042:42,8933,Les Beurriers,Les Beurriers,StopPoint:Node:1865939121,STIVO,059440042:42,8933,Les Beurriers,Les Beurriers
3464,StopPoint:40:165,059440042:42,8933,Préfecture RER,Les Beurriers,StopPoint:Node:1865939121,STIVO,059440042:42,8933,Préfecture RER,Les Beurriers
3465,StopPoint:40:166,059440042:42,9004,Préfecture RER,Mai. de Retraite,StopPoint:Node:551871534,STIVO,059440042:42,9004,Préfecture RER,Maison de Retraite
3466,StopPoint:40:167,059440042:42,8623,Préfecture RER,Hôpital-Admin.,StopPoint:Node:1865931659,STIVO,059440042:42,8623,Préfecture RER,Hôpital Administration
3467,StopPoint:40:168,059440042:42,8624,Préfecture RER,Alsace Bretagne,StopPoint:Node:552146190,STIVO,059440042:42,8624,Préfecture RER,Alsace-Bretagne
3468,StopPoint:40:169,059440042:42,9005,Préfecture RER,Boblingen,StopPoint:Node:538481819,STIVO,059440042:42,9005,Préfecture RER,Boblingen
3469,StopPoint:40:170,059440042:42,9006,Préfecture RER,Place de la Paix,StopPoint:Node:551649068,STIVO,059440042:42,9006,Préfecture RER,Place de la Paix
3470,StopPoint:40:171,059440042:42,8686,Préfecture RER,Normandie,StopPoint:Node:1870252813,STIVO,059440042:42,8686,Préfecture RER,Normandie
3471,StopPoint:40:172,059440042:42,8695,Préfecture RER,Croix St Siméon,StopPoint:Node:538390465,STIVO,059440042:42,8695,Préfecture RER,Croix Saint-Siméon
3472,StopPoint:40:173,059440042:42,10373,Préfecture RER,Marcouville,StopPoint:Node:1200233761,STIVO,059440042:42,10373,Préfecture RER,Marcouville
3473,StopPoint:40:174,059440042:42,9007,Préfecture RER,Préfecture RER,StopPoint:Node:4938805707,STIVO,059440042:42,9007,Préfecture RER,Cergy Préfecture
3474,StopPoint:40:175,059440042:42,8689,Les Beurriers,Hôpital-Admin.,StopPoint:Node:536777524,STIVO,059440042:42,8689,Les Beurriers,Hôpital Administration
3475,StopPoint:40:176,059440042:42,8931,Les Beurriers,Mai. de Retraite,StopPoint:Node:5007871317,STIVO,059440042:42,8931,Les Beurriers,Maison de Retraite
3476,StopPoint:40:177,059440042:42,8932,Les Beurriers,Paul Cézanne,StopPoint:Node:5007871315,STIVO,059440042:42,8932,Les Beurriers,Paul Cézanne
3478,StopPoint:40:23,059440042:42,9596,Les Beurriers,Marjoberts,StopPoint:Node:619157604,STIVO,059440042:42,9596,Les Beurriers,Marjoberts
3479,StopPoint:40:53,059440042:42,9594,Préfecture RER,Marjoberts,StopPoint:Node:619157602,STIVO,059440042:42,9594,Préfecture RER,Les Marjoberts
3480,StopPoint:40:54,059440042:42,9595,Préfecture RER,Université des Chênes,StopPoint:Node:619157601,STIVO,059440042:42,9595,Préfecture RER,Université des Chênes
3482,StopPoint:40:178,059440043:43,9008,Les Pâtis,Pontoise Gare,StopPoint:Node:4992894669,STIVO,059440043:43,9008,Les Pâtis,Pontoise Place du Général de Gaulle
3484,StopPoint:40:179,059440043:43,9009,Les Pâtis,Place Notre Dame,StopPoint:Node:508696559,STIVO,059440043:43,9009,Les Pâtis,Place Notre-Dame
3486,StopPoint:40:180,059440043:43,9010,Les Pâtis,Les Lavandières,StopPoint:Node:508696567,STIVO,059440043:43,9010,Les Pâtis,Les Lavandières
3488,StopPoint:40:181,059440043:43,9011,Les Pâtis,E. De Martimprey,StopPoint:Node:553034689,STIVO,059440043:43,9011,Les Pâtis,Eric de Martimprey
3490,StopPoint:40:182,059440043:43,9012,Les Pâtis,M.L De Tassigny,StopPoint:Node:1865947123,STIVO,059440043:43,9012,Les Pâtis,Maréchal de Lattre de Tassigny
3492,StopPoint:40:183,059440043:43,9013,Les Pâtis,Ampère,StopPoint:Node:1865952923,STIVO,059440043:43,9013,Les Pâtis,Ampère
3495,StopPoint:40:184,059440043:43,9014,Les Pâtis,Marcouville,StopPoint:Node:1865952921,STIVO,059440043:43,9014,Les Pâtis,Marcouville
